service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
257,,Buried Bloodline,"Buy Destiny 2 Buried Bloodline boost and easily obtain this exotic rocket sidearm. It is one of the fan's favorite exotic weapons for a reason. It is a cool-looking sidearm with great stats, but the drop rate is extremely low. It's best used in PvE, but is also very decent in PvP as well. Expand your Destiny 2 arsenal quickly and effortlessly with Skycoach and get the following: The Buried Bloodline Exotic Sidearm obtained on your account; Unique Warlord's Ruin loot; All other Legendary and Exotic loot that might drop during the Buried Bloodline boosting service; Additional XP for your Season Pass and Artifact.",17.99,,https://skycoach.gg/storage/uploads/products/buried-bloodline1701466135_picture_item.png,Destiny 2,Destiny 2
258,,Warlord's Ruin Dungeon,"Buy Destiny 2 Warlord's Ruin boost to complete the dungeon and obtain new weapons and gear quickly and effortlessly. Leave it to professional players to face challenging encounters and achieve your in-game goals. With our Warlord's Ruin carry service, you will get: The Warlord's Ruin Dungeon completed; Emblem for Solo Flawless completion (if selected); New Unique Dungeon Weapons & Gear; A chance to obtain a brand-new Dungeon Exotic Weapon ; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/warlords-ruin-dungeon1701794872_picture_item.png,Destiny 2,Destiny 2
259,,Warlord's Ruin Solo Flawless,"Completing The Warlord's Ruin Dungeon solo and flawlessly is a significant challenge that requires skill, precision, and knowledge of the encounters. A solo flawless run means finishing the dungeon alone without dying at any point. This feat tests your ability to manage enemy waves, boss mechanics, and environmental hazards, all while avoiding fatal mistakes. Our PROs have already completed hundreds of runs and can assist you too. Our Warlord's Ruin Dungeon solo flawless service includes: The Warlord's Ruin Dungeon completed; Emblem for Solo Flawless completion (if selected); New Unique Dungeon Weapons & Gear; A chance to obtain a brand-new Dungeon Exotic Weapon ; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",23.99,,https://skycoach.gg/storage/uploads/products/warlords-ruin-solo-flawless1701794913_picture_item.png,Destiny 2,Destiny 2
260,,Warlord's Ruin Armor,The Selected Armor Pieces obtained on your character; New Warlord's Ruin Dungeon loot; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,0.99,,https://skycoach.gg/storage/uploads/products/warlords-ruin-armor1701427679_picture_item.png,Destiny 2,Destiny 2
261,,In the Shadow of the Mountain Quest,"Buy In the Shadow of the Mountains quest completion and finish a part of the process to unlock the powerful Wish-Ender Exotic Bow. The bow is highly valued for its utility in both PvE and PvP content, and the quest itself is a great introduction to the endgame activities of Destiny 2's Forsaken expansion. In the Shadow of the Mountain quest completed; Access to a secret dungeon area (required for the Buried Bloodline Catalyst); Random Exotic Item as a reward; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",31.99,,https://skycoach.gg/storage/uploads/products/in-the-shadow-of-the-mountain-quest1701683152_picture_item.png,Destiny 2,Destiny 2
262,,Buried Bloodline Catalyst,"Buy Destiny 2 Buried Bloodline Catalyst and acquire must-have upgrades for this powerful weapon to increase its impact drastically and become the biggest threat to all your enemies! You will get: The Buried Bloodline Catalyst obtained on your account; (we will obtain it without Masterworking. If you also need to Masterwork it, select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",10.99,,https://skycoach.gg/storage/uploads/products/buried-bloodline-catalyst1701531085_picture_item.png,Destiny 2,Destiny 2
263,,Moonfang-X7 Armor,"Buy Destiny 2 Moonfang-X7 Armor and obtain this powerful armor quickly, guaranteed, and effortlessly, full or partly! You will get: The Selected Armor Pieces obtained on your character; Some Prophecy Dungeon loot; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/moonfang-x7-armor1709805476_picture_item.png,Destiny 2,Destiny 2
264,,Warlord's Ruin Definitive Bundle,"All Warlord's Ruin weapons and armor obtained on your account: • Dragoncult Sickle - Sword; • Vengeful Whisper - Bow; • Naeems Lance - Sniper Rifle; • Indebted Kindness - Sidearm; • Dark Age Armor Set (for one Guardian); The Buried Bloodline Exotic Sidearm; The Buried Bloodline Exotic Catalyst; The Catalyst Masterwork; New Perk: while Devour is active, this weapon weakens a target on hit. In the Shadow of the Mountain quest completed; All Warlord's Ruin Triumphs completed; • Wrathbearer Title obtained; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",89.99,,https://skycoach.gg/storage/uploads/products/warlords-ruin-definitive-bundle1702721950_picture_item.png,Destiny 2,Destiny 2
265,,Warlord's Ruin - Wrathbearer Title,The Selected Triumphs or Full Title completed; Unique dungeon weapons and armor ; A chance to get the Buried Bloodline exotic; All the loot that drops during the service; Experience for your Season Pass and Artifact.,0.99,,https://skycoach.gg/storage/uploads/products/warlords-ruin-wrathbearer-title1701794725_picture_item.png,Destiny 2,Destiny 2
266,,Warlord's Ruin Armory Bundle,All Warlord's Ruin Weapons and armor obtained on your account: Dragoncult Sickle - Sword; Vengeful Whisper - Bow; Naeems Lance - Sniper Rifle; Indebted Kindness - Sidearm; Dark Age Armor Set (1 Guardian); All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,34.99,,https://skycoach.gg/storage/uploads/products/warlords-ruin-armory-bundle1701795162_picture_item.png,Destiny 2,Destiny 2
267,,Indebted Kindness,"Buy Destiny 2 Indebted Kindness and access this powerful Legendary gun easier than ever! The Selected Number of Indebted Kindness obtained on your account; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/indebted-kindness1701709842_picture_item.png,Destiny 2,Destiny 2
268,,Naeem's Lance,"Buy Destiny 2 Naeem's Lance and obtain this Legendary Sniper Rifle quickly, guaranteed, and effortlessly! You will get: The Selected Number of Naeem's Lance obtained on your account; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact.",11.99,,https://skycoach.gg/storage/uploads/products/naeems-lance1701710423_picture_item.png,Destiny 2,Destiny 2
269,,Vengeful Whisper,"The Selected Number of Vengeful Whisper Bow obtained on your account; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/vengeful-whisper1701711030_picture_item.png,Destiny 2,Destiny 2
270,,Dragoncult Sickle,"Buy Destiny 2 Dragoncult Sickle on Skycoach to easily obtain this legendary sword, a menacing and stylish weapon designed for those who demand both power and finesse. Perfect for carving through enemies and standing out with its striking design, it’s a must-have for every Guardian’s collection. With our Destiny 2 Dragoncult Sickle farm service, you'll receive the following: The Selected Number of Dragoncult Sickle Sword obtained on your account; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/dragoncult-sickle1701711654_picture_item.png,Destiny 2,Destiny 2
271,,Buried Bloodline Supreme Bundle,"Buy Destiny 2 Buried Bloodline Supreme Bundle at Skycoach and receive the following: The Buried Bloodline Exotic Sidearm; The Buried Bloodline Exotic Catalyst (for FREE); The Catalyst Masterwork; New Perk: While Devour is active, this weapon weakens a target on hit. Unique Warlord's Ruin loot; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",36.99,,https://skycoach.gg/storage/uploads/products/buried-bloodline-supreme-bundle1702721943_picture_item.png,Destiny 2,Destiny 2
272,,Master Warlord's Ruin Dungeon,"Buy Destiny 2 Warlord's Ruin boost and get this dungeon flawlessly completed quickly, guaranteed, and effortlessly! You will get: The Warlord's Ruin Dungeon completed on Master difficulty; New Unique Dungeon Weapons & Artifice Armor; A chance to obtain a brand-new Dungeon Exotic Weapon; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/master-warlords-ruin-dungeon1702380694_picture_item.png,Destiny 2,Destiny 2
273,,The Navigator + $1 The Catalyst,The Navigator Exotic Trace Rifle obtained on your account with the Catalyst ; Unique Ghosts of the Deep Dungeon Loot; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,23.99,,https://skycoach.gg/storage/uploads/products/the-navigator-1-the-catalyst1690543803_picture_item.png,Destiny 2,Destiny 2
274,,The Navigator,The Navigator Exotic Trace Rifle obtained on your account; Unique Ghosts of the Deep Dungeon Loot; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,22.99,,https://skycoach.gg/storage/uploads/products/the-navigator1685133043_picture_item.png,Destiny 2,Destiny 2
275,,The Navigator Catalyst,The Navigator Catalyst obtained on your account; (we will obtain it without masterworking. If you also need to masterwork it then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,5.99,,https://skycoach.gg/storage/uploads/products/the-navigator-catalyst1685706788_picture_item.png,Destiny 2,Destiny 2
